2116, 3
6.97564737441253, 0.0, 99.75640502598242
6.971397998507722, 0.24344658254111962, 99.75640502598242
6.958655048003272, 0.48659656292148423, 99.75640502598242
6.937434048221468, 0.7291537003443835, 99.75640502598242
6.907760853681702, 0.9708224763009304, 99.75640502598242
6.869671616600712, 1.211308454613843, 99.75640502598242
6.823212742846687, 1.4503186401625727, 99.75640502598242
6.768440835400853, 1.6875618358527245, 99.75640502598242
6.70542262539547, 1.9227489973948624, 99.75640502598242
6.634234890812215, 2.155593585460453, 99.75640502598242
6.554964362940051, 2.385811914785898, 99.75640502598242
6.467707620706499, 2.613123499799329, 99.75640502598242
6.3725709730111015, 2.837251396349072, 99.75640502598242
6.2696703292043985, 3.0579225391174374, 99.75640502598242
6.159131057870237, 3.2748680743087464, 99.75640502598242
6.041087834083471, 3.4878236872062645, 99.75640502598242
5.915684475329117, 3.6965299241989755, 99.75640502598242
5.7830737662829135, 3.900732508885835, 99.75640502598242
5.643417272666719, 4.100182651872396, 99.75640502598242
5.496885144405568, 4.294637353882373, 99.75640502598242
5.343655908326207, 4.483859701814813, 99.75640502598242
5.183916250649643, 4.667619157386233, 99.75640502598242
5.017860789542746, 4.84569183800599, 99.75640502598242
4.84569183800599, 5.017860789542745, 99.75640502598242
4.667619157386233, 5.183916250649643, 99.75640502598242
4.483859701814814, 5.343655908326207, 99.75640502598242
4.294637353882373, 5.496885144405569, 99.75640502598242
4.100182651872396, 5.643417272666719, 99.75640502598242
3.900732508885834, 5.783073766282914, 99.75640502598242
3.6965299241989755, 5.915684475329117, 99.75640502598242
3.487823687206266, 6.04108783408347, 99.75640502598242
3.274868074308747, 6.159131057870237, 99.75640502598242
3.057922539117438, 6.2696703292043985, 99.75640502598242
2.837251396349072, 6.3725709730111015, 99.75640502598242
2.6131234997993285, 6.467707620706499, 99.75640502598242
2.385811914785899, 6.5549643629400505, 99.75640502598242
2.1555935854604535, 6.634234890812215, 99.75640502598242
1.9227489973948624, 6.70542262539547, 99.75640502598242
1.687561835852724, 6.768440835400853, 99.75640502598242
1.4503186401625734, 6.823212742846686, 99.75640502598242
1.2113084546138437, 6.869671616600712, 99.75640502598242
0.9708224763009305, 6.907760853681702, 99.75640502598242
0.7291537003443834, 6.937434048221468, 99.75640502598242
0.48659656292148373, 6.958655048003272, 99.75640502598242
0.2434465825411204, 6.971397998507722, 99.75640502598242
0.0, 6.97564737441253, 99.75640502598242
10.452846326765346, 0.0, 99.45218953682733
10.446478735209537, 0.36479907591269656, 99.45218953682733
10.427383718471566, 0.7291537003443835, 99.45218953682733
10.395584540887965, 1.092619963309718, 99.45218953682733
10.351119944858338, 1.4547550371549627, 99.45218953682733
10.294044103643692, 1.815117716075269, 99.45218953682733
10.224426555364698, 2.173268953655988, 99.45218953682733
10.142352118280163, 2.5287723977830963, 99.45218953682733
10.047920787449083, 2.8811949222710327, 99.45218953682733
9.941247612902043, 3.2301071545602364, 99.45218953682733
9.822462559470484, 3.5750839988414733, 99.45218953682733
9.691710348444579, 3.9157051539695953, 99.45218953682733
9.549150281252627, 4.251555625535746, 99.45218953682733
9.39495604537681, 4.58222623147412, 99.45218953682733
9.22931550274174, 4.907314100587286, 99.45218953682733
9.052430460833646, 5.226423163382672, 99.45218953682733
8.864516426829042, 5.539164634622251, 99.45218953682733
8.665802345032427, 5.845157486997445, 99.45218953682733
8.45653031794291, 6.14402891535222, 99.45218953682733
8.236955311289616, 6.435414790888741, 99.45218953682733
8.007344843395215, 6.718960104802219, 99.45218953682733
7.7679786592460545, 6.994319400804461, 99.45218953682733
7.519148389665988, 7.261157196009131, 99.45218953682733
7.261157196009131, 7.519148389665987, 99.45218953682733
6.994319400804461, 7.7679786592460545, 99.45218953682733
6.71896010480222, 8.007344843395215, 99.45218953682733
6.435414790888741, 8.236955311289616, 99.45218953682733
6.14402891535222, 8.45653031794291, 99.45218953682733
5.8451574869974445, 8.665802345032427, 99.45218953682733
5.539164634622251, 8.864516426829042, 99.45218953682733
5.226423163382674, 9.052430460833644, 99.45218953682733
4.907314100587286, 9.229315502741738, 99.45218953682733
4.582226231474121, 9.39495604537681, 99.45218953682733
4.251555625535746, 9.549150281252627, 99.45218953682733
3.915705153969595, 9.691710348444579, 99.45218953682733
3.5750839988414747, 9.822462559470484, 99.45218953682733
3.2301071545602373, 9.941247612902043, 99.45218953682733
2.8811949222710327, 10.047920787449083, 99.45218953682733
2.528772397783096, 10.142352118280163, 99.45218953682733
2.1732689536559895, 10.224426555364696, 99.45218953682733
1.8151177160752698, 10.294044103643692, 99.45218953682733
1.454755037154963, 10.351119944858338, 99.45218953682733
1.0926199633097178, 10.395584540887965, 99.45218953682733
0.7291537003443828, 10.427383718471566, 99.45218953682733
0.3647990759126977, 10.446478735209537, 99.45218953682733
0.0, 10.452846326765346, 99.45218953682733
13.917310096006544, 0.0, 99.02680687415703
13.908832046729191, 0.4857071178032638, 99.02680687415703
13.88340822809423, 0.9708224763009304, 99.02680687415703
13.841069615108433, 1.454755037154963, 99.02680687415703
13.78186779084996, 1.9369152030840566, 99.02680687415703
13.705874883622322, 2.4167155361971076, 99.02680687415703
13.613183479077172, 2.893571473695793, 99.02680687415703
13.503906507412928, 3.366902040074297, 99.02680687415703
13.378177105786738, 3.8361305549484706, 99.02680687415703
13.236148456107353, 4.3006853356520525, 99.02680687415703
13.077993598406572, 4.760000393743934, 99.02680687415703
12.903905220016613, 5.2135161245778905, 99.02680687415703
12.714095420810287, 5.660679989094644, 99.02680687415703
12.50879545478997, 6.100947187005594, 99.02680687415703
12.28825544834022, 6.533781320548048, 99.02680687415703
12.052744095487313, 6.958655048003271, 99.02680687415703
11.802548330536956, 7.375050726181142, 99.02680687415703
11.537972978489039, 7.782461041088639, 99.02680687415703
11.259340383655326, 8.18038962601379, 99.02680687415703
10.966990016932556, 8.568351666272068, 99.02680687415703
10.661278062209464, 8.945874489878387, 99.02680687415703
10.34257698241156, 9.312498143425119, 99.02680687415703
10.011275065712441, 9.667775952464456, 99.02680687415703
9.667775952464456, 10.01127506571244, 99.02680687415703
9.312498143425119, 10.34257698241156, 99.02680687415703
8.945874489878388, 10.661278062209464, 99.02680687415703
8.568351666272068, 10.966990016932558, 99.02680687415703
8.18038962601379, 11.259340383655326, 99.02680687415703
7.782461041088637, 11.537972978489039, 99.02680687415703
7.375050726181142, 11.802548330536956, 99.02680687415703
6.958655048003274, 12.052744095487311, 99.02680687415703
6.533781320548049, 12.288255448340218, 99.02680687415703
6.100947187005595, 12.50879545478997, 99.02680687415703
5.660679989094644, 12.714095420810287, 99.02680687415703
5.21351612457789, 12.903905220016613, 99.02680687415703
4.760000393743936, 13.07799359840657, 99.02680687415703
4.300685335652053, 13.236148456107353, 99.02680687415703
3.8361305549484706, 13.378177105786738, 99.02680687415703
3.366902040074296, 13.503906507412928, 99.02680687415703
2.8935714736957947, 13.61318347907717, 99.02680687415703
2.416715536197109, 13.705874883622322, 99.02680687415703
1.936915203084057, 13.78186779084996, 99.02680687415703
1.4547550371549627, 13.841069615108433, 99.02680687415703
0.9708224763009294, 13.88340822809423, 99.02680687415703
0.48570711780326536, 13.908832046729191, 99.02680687415703
0.0, 13.917310096006544, 99.02680687415703
17.364817766693033, 0.0, 98.4807753012208
17.354239588891236, 0.6060234003882338, 98.4807753012208
17.32251794336606, 1.211308454613843, 98.4807753012208
17.26969147805622, 1.8151177160752692, 98.4807753012208
17.19582455387242, 2.4167155361971076, 98.4807753012208
17.101007166283434, 3.0153689607045804, 98.4807753012208
16.985354835670552, 3.6103486226154162, 98.4807753012208
16.849008466583744, 4.200929630861167, 98.4807753012208
16.692134176071196, 4.786392453455316, 98.4807753012208
16.514923091291266, 5.366023794132167, 98.4807753012208
16.31759111665348, 5.93911746138847, 98.4807753012208
16.10037867077228, 6.504975228868982, 98.4807753012208
15.863550393553954, 7.062907686047739, 98.4807753012208
15.607394823773696, 7.612235078168571, 98.4807753012208
15.332224047535542, 8.15228813442158, 98.4807753012208
15.03837331804353, 8.682408883346515, 98.4807753012208
14.726200647147307, 9.201951454469656, 98.4807753012208
14.396086369159852, 9.710282865197488, 98.4807753012208
14.048432677478685, 10.206783792008485, 98.4807753012208
13.68366313457517, 10.690849325003436, 98.4807753012208
13.3022221559489, 11.161889704894964, 98.4807753012208
12.904574468675849, 11.619331041538384, 98.4807753012208
12.49120454521003, 12.062616013128427, 98.4807753012208
12.062616013128427, 12.491204545210028, 98.4807753012208
11.619331041538384, 12.904574468675849, 98.4807753012208
11.161889704894966, 13.3022221559489, 98.4807753012208
10.690849325003436, 13.683663134575173, 98.4807753012208
10.206783792008485, 14.048432677478685, 98.4807753012208
9.710282865197486, 14.396086369159853, 98.4807753012208
9.201951454469656, 14.726200647147307, 98.4807753012208
8.682408883346518, 15.038373318043528, 98.4807753012208
8.152288134421582, 15.33222404753554, 98.4807753012208
7.612235078168572, 15.607394823773696, 98.4807753012208
7.062907686047739, 15.863550393553954, 98.4807753012208
6.5049752288689815, 16.10037867077228, 98.4807753012208
5.939117461388472, 16.317591116653478, 98.4807753012208
5.366023794132168, 16.514923091291266, 98.4807753012208
4.786392453455316, 16.692134176071196, 98.4807753012208
4.200929630861166, 16.849008466583744, 98.4807753012208
3.610348622615418, 16.98535483567055, 98.4807753012208
3.0153689607045817, 17.101007166283434, 98.4807753012208
2.416715536197108, 17.19582455387242, 98.4807753012208
1.8151177160752687, 17.26969147805622, 98.4807753012208
1.211308454613842, 17.32251794336606, 98.4807753012208
0.6060234003882357, 17.354239588891236, 98.4807753012208
0.0, 17.364817766693033, 98.4807753012208
20.791169081775934, 0.0, 97.81476007338057
20.778503663329904, 0.7256013368105793, 97.81476007338057
20.74052283885323, 1.4503186401625727, 97.81476007338057
20.677272882130044, 2.173268953655988, 97.81476007338057
20.588830853489704, 2.893571473695793, 97.81476007338057
20.47530450592065, 3.6103486226154162, 97.81476007338057
20.336832153790013, 4.322727117869955, 97.81476007338057
20.173582504328824, 5.029839035996437, 97.81476007338057
19.985754452088273, 5.7308228700448645, 97.81476007338057
19.773576836617327, 6.424824579191734, 97.81476007338057
19.537308163656977, 7.1109986292572165, 97.81476007338057
19.277236290190825, 7.788509022858318, 97.81476007338057
18.99367807373569, 8.45653031794291, 97.81476007338057
18.68697898629953, 9.114248633463726, 97.81476007338057
18.35751269347701, 9.760862640967042, 97.81476007338057
18.00568059919554, 10.395584540887965, 97.81476007338057
17.63191135666643, 11.017641022362861, 97.81476007338057
17.236660346136954, 11.626274205389507, 97.81476007338057
16.820409120079702, 12.220742564187134, 97.81476007338057
16.38366481649503, 12.800321830631383, 97.81476007338057
15.926959541041558, 13.364305876663432, 97.81476007338057
15.45084971874737, 13.912007574598276, 97.81476007338057
14.955915416091837, 14.442759634283956, 97.81476007338057
14.442759634283956, 14.955915416091836, 97.81476007338057
13.912007574598276, 15.45084971874737, 97.81476007338057
13.364305876663433, 15.926959541041558, 97.81476007338057
12.800321830631383, 16.38366481649503, 97.81476007338057
12.220742564187134, 16.820409120079702, 97.81476007338057
11.626274205389505, 17.236660346136954, 97.81476007338057
11.017641022362861, 17.63191135666643, 97.81476007338057
10.395584540887969, 18.00568059919554, 97.81476007338057
9.760862640967042, 18.357512693477005, 97.81476007338057
9.114248633463726, 18.68697898629953, 97.81476007338057
8.45653031794291, 18.99367807373569, 97.81476007338057
7.7885090228583165, 19.277236290190825, 97.81476007338057
7.110998629257219, 19.537308163656974, 97.81476007338057
6.424824579191735, 19.773576836617327, 97.81476007338057
5.7308228700448645, 19.985754452088273, 97.81476007338057
5.029839035996436, 20.173582504328824, 97.81476007338057
4.322727117869958, 20.33683215379001, 97.81476007338057
3.610348622615418, 20.47530450592065, 97.81476007338057
2.893571473695794, 20.588830853489704, 97.81476007338057
2.1732689536559877, 20.677272882130044, 97.81476007338057
1.4503186401625712, 20.74052283885323, 97.81476007338057
0.7256013368105816, 20.778503663329904, 97.81476007338057
0.0, 20.791169081775934, 97.81476007338057
24.192189559966774, 0.0, 97.02957262759965
24.17745233173793, 0.8442952397743388, 97.02957262759965
24.13325860209389, 1.6875618358527245, 97.02957262759965
24.05966221428671, 2.5287723977830967, 97.02957262759965
23.95675283417828, 3.366902040074297, 97.02957262759965
23.824655840996275, 4.200929630861167, 97.02957262759965
23.663532174578922, 5.029839035996438, 97.02957262759965
23.473578139294542, 5.852620357053653, 97.02957262759965
23.255025164874954, 6.6682711617328545, 97.02957262759965
23.008139524453984, 7.475797705169914, 97.02957262759965
22.73322201015467, 8.274216140661583, 97.02957262759965
22.430607566620388, 9.062553718331145, 97.02957262759965
22.100664882936396, 9.839849970274306, 97.02957262759965
21.743795943439004, 10.60515788074138, 97.02957262759965
21.36043553795953, 11.357545039930114, 97.02957262759965
20.951050732099908, 12.096094779983385, 97.02957262759965
20.51614029818519, 12.819907291807814, 97.02957262759965
20.056234107586274, 13.528100721352512, 97.02957262759965
19.571892485153302, 14.219812244012406, 97.02957262759965
19.063705526546087, 14.894199115847131, 97.02957262759965
18.5322923792935, 15.550439700334692, 97.02957262759965
17.97830048845755, 16.18773446940901, 97.02957262759965
17.402404807821302, 16.805306977561685, 97.02957262759965
16.805306977561685, 17.4024048078213, 97.02957262759965
16.18773446940901, 17.97830048845755, 97.02957262759965
15.550439700334696, 18.5322923792935, 97.02957262759965
14.894199115847131, 19.06370552654609, 97.02957262759965
14.219812244012406, 19.571892485153302, 97.02957262759965
13.528100721352509, 20.056234107586278, 97.02957262759965
12.819907291807814, 20.51614029818519, 97.02957262759965
12.09609477998339, 20.951050732099905, 97.02957262759965
11.357545039930114, 21.360435537959525, 97.02957262759965
10.605157880741382, 21.743795943439004, 97.02957262759965
9.839849970274306, 22.100664882936396, 97.02957262759965
9.062553718331143, 22.430607566620388, 97.02957262759965
8.274216140661585, 22.73322201015467, 97.02957262759965
7.475797705169915, 23.008139524453984, 97.02957262759965
6.6682711617328545, 23.255025164874954, 97.02957262759965
5.852620357053652, 23.473578139294542, 97.02957262759965
5.02983903599644, 23.66353217457892, 97.02957262759965
4.20092963086117, 23.824655840996275, 97.02957262759965
3.3669020400742977, 23.95675283417828, 97.02957262759965
2.5287723977830963, 24.05966221428671, 97.02957262759965
1.687561835852723, 24.13325860209389, 97.02957262759965
0.8442952397743415, 24.17745233173793, 97.02957262759965
0.0, 24.192189559966774, 97.02957262759965
27.563735581699916, 0.0, 96.12616959383189
27.546944498730756, 0.9619604990421449, 96.12616959383189
27.4965917071714, 1.9227489973948626, 96.12616959383189
27.412738554142116, 2.8811949222710327, 96.12616959383189
27.295487201793282, 3.8361305549484706, 96.12616959383189
27.144980502836543, 4.786392453455316, 96.12616959383189
26.961401826500804, 5.730822870044865, 96.12616959383189
26.744974835125046, 6.668271161732854, 96.12616959383189
26.495963211660246, 7.597595192178701, 96.12616959383189
26.21467033841229, 8.517662723202701, 96.12616959383189
25.90143892741739, 9.42735279424384, 96.12616959383189
25.556650602900238, 10.325557088077568, 96.12616959383189
25.18072543632369, 11.211181281129614, 96.12616959383189
24.774121434596392, 12.08314637674069, 96.12616959383189
24.337333982061896, 12.940390019757725, 96.12616959383189
23.87089523694917, 13.781867790849956, 96.12616959383189
23.37537348301975, 14.60655447897303, 96.12616959383189
22.851372437201526, 15.413445330430713, 96.12616959383189
22.29953051405266, 16.201557273012504, 96.12616959383189
21.720520047951766, 16.969930113715712, 96.12616959383189
21.11504647396207, 17.7176277085927, 96.12616959383189
20.483847468367426, 18.4437391032981, 96.12616959383189
19.827692049927393, 19.147379642946344, 96.12616959383189
19.147379642946344, 19.82769204992739, 96.12616959383189
18.4437391032981, 20.483847468367426, 96.12616959383189
17.7176277085927, 21.11504647396207, 96.12616959383189
16.969930113715712, 21.72052004795177, 96.12616959383189
16.201557273012504, 22.29953051405266, 96.12616959383189
15.41344533043071, 22.85137243720153, 96.12616959383189
14.60655447897303, 23.37537348301975, 96.12616959383189
13.781867790849962, 23.870895236949167, 96.12616959383189
12.940390019757727, 24.337333982061892, 96.12616959383189
12.083146376740691, 24.774121434596392, 96.12616959383189
11.211181281129614, 25.18072543632369, 96.12616959383189
10.325557088077566, 25.556650602900238, 96.12616959383189
9.427352794243843, 25.901438927417388, 96.12616959383189
8.517662723202703, 26.21467033841229, 96.12616959383189
7.597595192178701, 26.495963211660246, 96.12616959383189
6.668271161732852, 26.744974835125046, 96.12616959383189
5.730822870044868, 26.9614018265008, 96.12616959383189
4.786392453455319, 27.144980502836543, 96.12616959383189
3.8361305549484714, 27.295487201793282, 96.12616959383189
2.8811949222710322, 27.412738554142116, 96.12616959383189
1.9227489973948606, 27.4965917071714, 96.12616959383189
0.9619604990421479, 27.546944498730756, 96.12616959383189
0.0, 27.563735581699916, 96.12616959383189
30.901699437494738, 0.0, 95.10565162951535
30.882874957133392, 1.0784537576205238, 95.10565162951535
30.826424450778983, 2.155593585460453, 95.10565162951535
30.732416694677973, 3.2301071545602364, 95.10565162951535
30.600966222800384, 4.3006853356520525, 95.10565162951535
30.432233187297804, 5.366023794132167, 95.10565162951535
30.22642316338267, 6.424824579191734, 95.10565162951535
29.98378689886651, 7.475797705169913, 95.10565162951535
29.70462000866239, 8.5176627232027, 95.10565162951535
29.38926261462365, 9.549150281252627, 95.10565162951535
29.03809893115786, 10.569003670618686, 95.10565162951535
28.651556797120698, 11.575980357042308, 95.10565162951535
28.230107154560233, 12.568853494543953, 95.10565162951535
27.77426347494659, 13.546413420145957, 95.10565162951535
27.284581133586038, 14.507469127660537, 95.10565162951535
26.76165673298174, 15.450849718747367, 95.10565162951535
26.20612737596551, 16.375405829472854, 95.10565162951535
25.61866988948613, 17.28001103063303, 95.10565162951535
24.999999999999996, 18.16356320013402, 95.10565162951535
24.350871461468643, 19.024985865758076, 95.10565162951535
23.672075137025693, 19.863229516679116, 95.10565162951535
22.964438035431918, 20.677272882130044, 95.10565162951535
22.228822303492475, 21.466124175663808, 95.10565162951535
21.466124175663808, 22.22882230349247, 95.10565162951535
20.677272882130044, 22.964438035431918, 95.10565162951535
19.86322951667912, 23.672075137025693, 95.10565162951535
19.024985865758076, 24.350871461468646, 95.10565162951535
18.16356320013402, 24.999999999999996, 95.10565162951535
17.280011030633027, 25.618669889486135, 95.10565162951535
16.375405829472854, 26.20612737596551, 95.10565162951535
15.450849718747373, 26.761656732981738, 95.10565162951535
14.507469127660539, 27.284581133586034, 95.10565162951535
13.546413420145958, 27.77426347494659, 95.10565162951535
12.568853494543953, 28.230107154560233, 95.10565162951535
11.575980357042306, 28.651556797120698, 95.10565162951535
10.56900367061869, 29.038098931157858, 95.10565162951535
9.549150281252627, 29.38926261462365, 95.10565162951535
8.5176627232027, 29.70462000866239, 95.10565162951535
7.475797705169911, 29.98378689886651, 95.10565162951535
6.424824579191737, 30.226423163382666, 95.10565162951535
5.36602379413217, 30.432233187297804, 95.10565162951535
4.300685335652053, 30.600966222800384, 95.10565162951535
3.230107154560236, 30.732416694677973, 95.10565162951535
2.1555935854604513, 30.826424450778983, 95.10565162951535
1.078453757620527, 30.882874957133392, 95.10565162951535
0.0, 30.901699437494738, 95.10565162951535
34.20201433256687, 0.0, 93.96926207859084
34.18117938954297, 1.1936330864183082, 93.96926207859084
34.118699944639964, 2.385811914785898, 93.96926207859084
34.01465211943725, 3.5750839988414733, 93.96926207859084
33.869162680182505, 4.760000393743934, 93.96926207859084
33.68240888334651, 5.939117461388469, 93.96926207859084
33.45461825966352, 7.1109986292572165, 93.96926207859084
33.18606833692001, 8.274216140661581, 93.96926207859084
32.87708630182992, 9.42735279424384, 93.96926207859084
32.52804860140796, 10.569003670618686, 93.96926207859084
32.13938048432696, 11.697777844051096, 93.96926207859084
31.711555482817857, 12.812300077085073, 93.96926207859084
31.245094835743593, 13.911212496058653, 93.96926207859084
30.74056685354988, 14.9931762454638, 93.96926207859084
30.198586225866435, 16.056873119135602, 93.96926207859084
29.619813272602382, 17.10100716628343, 93.96926207859084
29.004953139448126, 18.124306270407363, 93.96926207859084
28.35475493876398, 19.125523699176167, 93.96926207859084
27.670010836902122, 20.1034396233786, 93.96926207859084
26.95155508907392, 21.05686260309743, 93.96926207859084
26.20026302293849, 21.984631039295415, 93.96926207859084
25.417049972150743, 22.885614589044827, 93.96926207859084
24.602870161168337, 23.75871554267617, 93.96926207859084
23.75871554267617, 24.602870161168333, 93.96926207859084
22.885614589044827, 25.417049972150743, 93.96926207859084
21.98463103929542, 26.20026302293849, 93.96926207859084
21.05686260309743, 26.951555089073924, 93.96926207859084
20.1034396233786, 27.670010836902122, 93.96926207859084
19.125523699176163, 28.354754938763982, 93.96926207859084
18.124306270407363, 29.004953139448126, 93.96926207859084
17.101007166283438, 29.61981327260238, 93.96926207859084
16.056873119135606, 30.198586225866432, 93.96926207859084
14.993176245463802, 30.74056685354988, 93.96926207859084
13.911212496058653, 31.245094835743593, 93.96926207859084
12.81230007708507, 31.711555482817857, 93.96926207859084
11.6977778440511, 32.139380484326956, 93.96926207859084
10.569003670618688, 32.52804860140796, 93.96926207859084
9.42735279424384, 32.87708630182992, 93.96926207859084
8.27421614066158, 33.18606833692001, 93.96926207859084
7.11099862925722, 33.45461825966351, 93.96926207859084
5.939117461388472, 33.68240888334651, 93.96926207859084
4.760000393743935, 33.869162680182505, 93.96926207859084
3.575083998841473, 34.01465211943725, 93.96926207859084
2.385811914785896, 34.118699944639964, 93.96926207859084
1.193633086418312, 34.18117938954297, 93.96926207859084
0.0, 34.20201433256687, 93.96926207859084
37.4606593415912, 0.0, 92.71838545667875
37.43783932007345, 1.3073581571653743, 92.71838545667875
37.36940705820124, 2.613123499799329, 92.71838545667875
37.2554459301445, 3.9157051539695957, 92.71838545667875
37.09609477998339, 5.213516124577891, 92.71838545667875
36.89154775254821, 6.504975228868982, 92.71838545667875
36.64205405688386, 7.788509022858318, 92.71838545667875
36.34791766262693, 9.062553718331145, 92.71838545667875
36.00949692966559, 10.325557088077568, 92.71838545667875
35.62720417153323, 11.57598035704231, 92.71838545667875
35.20150515306796, 12.812300077085073, 92.71838545667875
34.732918522949866, 14.033009983067442, 92.71838545667875
34.22201518180751, 15.236622828004922, 92.71838545667875
33.66941758666345, 16.421672195048302, 92.71838545667875
33.07579899256623, 17.5867142840867, 92.71838545667875
32.44188263233283, 18.730329670795598, 92.71838545667875
31.768440835400853, 19.851125035986744, 92.71838545667875
31.056294086864114, 20.94773486315294, 92.71838545667875
30.306310027837913, 22.018823102139574, 92.71838545667875
29.51940239837197, 23.063084796915945, 92.71838545667875
28.696529924198973, 24.079247675463137, 92.71838545667875
27.838695148674912, 25.06607369984155, 92.71838545667875
26.946943211334446, 26.022360574549356, 92.71838545667875
26.022360574549356, 26.94694321133444, 92.71838545667875
25.06607369984155, 27.838695148674912, 92.71838545667875
24.07924767546314, 28.696529924198973, 92.71838545667875
23.063084796915945, 29.519402398371973, 92.71838545667875
22.018823102139574, 30.306310027837913, 92.71838545667875
20.947734863152938, 31.05629408686412, 92.71838545667875
19.851125035986744, 31.768440835400853, 92.71838545667875
18.730329670795605, 32.44188263233282, 92.71838545667875
17.586714284086703, 33.07579899256623, 92.71838545667875
16.421672195048302, 33.66941758666345, 92.71838545667875
15.236622828004922, 34.22201518180751, 92.71838545667875
14.03300998306744, 34.732918522949866, 92.71838545667875
12.812300077085078, 35.201505153067956, 92.71838545667875
11.575980357042312, 35.62720417153323, 92.71838545667875
10.325557088077568, 36.00949692966559, 92.71838545667875
9.062553718331143, 36.34791766262693, 92.71838545667875
7.788509022858323, 36.64205405688386, 92.71838545667875
6.504975228868986, 36.89154775254821, 92.71838545667875
5.213516124577892, 37.09609477998339, 92.71838545667875
3.9157051539695953, 37.2554459301445, 92.71838545667875
2.6131234997993262, 37.36940705820124, 92.71838545667875
1.3073581571653785, 37.43783932007345, 92.71838545667875
0.0, 37.4606593415912, 92.71838545667875
40.67366430758002, 0.0, 91.35454576426008
40.648887010249474, 1.4194904133810202, 91.35454576426008
40.57458530557797, 2.837251396349072, 91.35454576426008
